 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,cell,channel,XMnm,YMnm,NND_other,NNI_other,NND_self,NNI_self,ball_counts,ball_selfcounts
1,d2c2_fullz_trek1.tif:0938-0548,0.016,31.514,8.893,29,11,53,8.229,14.076,8.234,14.081,0.473,A,TREK,8234.0,14081.0,15.556349186104045,782,719.6721475783261,509,5,1
2,d2c2_fullz_trek1.tif:0482-0382,0.015,34.687,8.638,33,15,56,5.74,7.237,5.741,7.235,0.454,A,TREK,5741.0,7235.0,122.00409829181969,712,173.21951391226105,603,9,7
3,d2c2_fullz_trek1.tif:0335-0411,0.013,35.246,12.292,21,16,61,6.166,5.022,6.166,5.023,0.434,A,TREK,6166.0,5023.0,422.7647099747092,612,287.08883642524313,240,2,5
4,d2c2_fullz_trek1.tif:0869-0495,0.015,37.075,13.161,38,12,65,7.435,13.046,7.437,13.045,0.459,A,TREK,7437.0,13045.0,104.39348638684312,488,200.26232796010336,23,3,5
5,d2c2_fullz_trek1.tif:0490-0426,0.015,38.662,20.452,18,13,89,6.396,7.362,6.395,7.36,0.463,A,TREK,6395.0,7360.0,348.18673151055026,387,168.04761230080004,595,8,6
6,d2c2_fullz_trek1.tif:0791-0296,0.022,39.758,9.486,39,14,55,4.459,11.882,4.459,11.882,0.586,A,TREK,4459.0,11882.0,51.0098029794274,208,159.40200751558933,404,4,5
7,d2c2_fullz_trek1.tif:0248-0445,0.016,39.822,17.238,34,13,81,6.687,3.733,6.686,3.732,0.481,A,TREK,6686.0,3732.0,164.20109622045769,413,149.2816130673835,41,8,7
8,d2c2_fullz_trek1.tif:0634-0133,0.011,40.255,19.19,23,15,83,1.993,9.526,1.995,9.526,0.415,A,TREK,1995.0,9526.0,399.82121004268896,60,425.85091287914366,408,2,2
9,d2c2_fullz_trek1.tif:0318-0391,0.013,40.464,19.763,40,11,83,5.871,4.786,5.872,4.786,0.422,A,TREK,5872.0,4786.0,425.41391608643926,612,377.63077205121937,2,1,6
10,d2c2_fullz_trek1.tif:0219-0646,0.021,41.717,12.23,46,16,72,9.696,3.296,9.693,3.299,0.527,A,TREK,9693.0,3299.0,348.0359176866664,396,201.94306128213466,636,2,5
11,d2c2_fullz_trek1.tif:0612-0352,0.011,42.085,26.088,16,9,105,5.293,9.193,5.296,9.189,0.389,A,TREK,5296.0,9189.0,128.191263352851,573,232.86047324524614,234,5,7
12,d2c2_fullz_trek1.tif:0596-0989,0.013,42.862,15.62,19,13,75,14.848,8.956,14.851,8.959,0.434,A,TREK,14851.0,8959.0,259.25470101813005,633,301.16606714568627,265,6,5
13,d2c2_fullz_trek1.tif:0380-0146,0.016,43.042,13.472,38,22,74,2.191,5.697,2.194,5.697,0.467,A,TREK,2194.0,5697.0,81.34494452638098,549,191.637678967368,34,8,12
14,d2c2_fullz_trek1.tif:0107-0404,0.014,43.381,13.173,37,15,65,6.07,1.61,6.071,1.612,0.45,A,TREK,6071.0,1612.0,7.0710678118654755,266,230.38446128157167,475,7,7
15,d2c2_fullz_trek1.tif:0400-0200,0.013,43.589,17.745,25,16,84,3.002,6.004,3.001,6.003,0.425,A,TREK,3001.0,6003.0,150.9602596712128,207,422.5115383039853,54,6,5
16,d2c2_fullz_trek1.tif:0214-0253,0.013,44.525,20.419,52,9,91,3.797,3.216,3.803,3.214,0.44,A,TREK,3803.0,3214.0,499.31553150287647,482,303.7268509697488,455,1,5
17,d2c2_fullz_trek1.tif:0800-0932,0.012,44.736,21.737,30,18,97,13.991,12.011,13.99,12.01,0.415,A,TREK,13990.0,12010.0,306.6153942645411,382,474.88314352059285,499,5,2
18,d2c2_fullz_trek1.tif:0570-0720,0.015,44.754,18.807,24,14,87,10.803,8.561,10.803,8.561,0.451,A,TREK,10803.0,8561.0,36.24913792078372,395,352.4826236851967,283,5,7
19,d2c2_fullz_trek1.tif:0940-0430,0.013,44.772,19.179,21,16,86,6.456,14.122,6.457,14.122,0.437,A,TREK,6457.0,14122.0,158.4929020492716,257,481.9761404883026,188,6,3
20,d2c2_fullz_trek1.tif:0664-0941,0.012,45.566,15.31,57,16,75,14.122,9.969,14.124,9.969,0.412,A,TREK,14124.0,9969.0,65.92419889539804,792,374.20448955083367,517,5,4
21,d2c2_fullz_trek1.tif:0442-0090,0.014,46.0,21.862,48,11,97,1.344,6.636,1.344,6.635,0.453,A,TREK,1344.0,6635.0,70.43436661176133,233,201.02238681301145,428,12,8
22,d2c2_fullz_trek1.tif:0685-0246,0.014,46.217,18.503,44,16,84,3.7,10.279,3.698,10.278,0.443,A,TREK,3698.0,10278.0,426.60168776037443,283,286.7908645685912,604,2,4
23,d2c2_fullz_trek1.tif:0571-0564,0.012,46.218,18.858,36,11,85,8.466,8.581,8.47,8.582,0.423,A,TREK,8470.0,8582.0,40.607881008493905,300,333.6420237320233,717,5,3
24,d2c2_fullz_trek1.tif:0856-0498,0.012,46.596,20.634,24,11,90,7.475,12.847,7.473,12.848,0.416,A,TREK,7473.0,12848.0,95.90099061010788,488,200.26232796010336,3,3,7
25,d2c2_fullz_trek1.tif:0265-0504,0.013,46.75,20.544,47,16,97,7.557,3.981,7.555,3.982,0.424,A,TREK,7555.0,3982.0,344.0,558,303.1171390733292,424,3,4
26,d2c2_fullz_trek1.tif:0467-1018,0.014,46.766,14.836,35,22,74,15.279,7.009,15.277,7.005,0.456,A,TREK,15277.0,7005.0,253.95472037353431,551,138.2244551445221,406,1,5
27,d2c2_fullz_trek1.tif:0383-0112,0.016,47.42,17.828,36,19,91,1.685,5.749,1.688,5.749,0.465,A,TREK,1688.0,5749.0,190.90573590125572,745,144.25671561490648,264,14,11
28,d2c2_fullz_trek1.tif:0654-0988,0.015,47.925,17.472,23,21,87,14.828,9.818,14.829,9.819,0.467,A,TREK,14829.0,9819.0,73.824115301167,545,332.73713348527843,548,6,8
29,d2c2_fullz_trek1.tif:0858-0876,0.012,48.302,20.084,25,20,91,13.16,12.879,13.16,12.88,0.424,A,TREK,13160.0,12880.0,27.80287754891569,436,500.71249235464455,101,3,2
30,d2c2_fullz_trek1.tif:0636-0281,0.013,48.356,21.505,31,16,100,4.22,9.55,4.226,9.55,0.443,A,TREK,4226.0,9550.0,49.658836071740545,487,206.08978625831995,171,4,5
31,d2c2_fullz_trek1.tif:0623-0090,0.019,48.988,13.54,31,21,76,1.362,9.355,1.36,9.356,0.572,A,TREK,1360.0,9356.0,38.600518131237564,831,248.21361767638777,227,3,4
32,d2c2_fullz_trek1.tif:0678-0122,0.013,49.161,19.81,27,21,95,1.835,10.176,1.835,10.176,0.429,A,TREK,1835.0,10176.0,55.97320787662612,729,359.70126494078386,225,4,5
33,d2c2_fullz_trek1.tif:0163-0822,0.013,49.316,15.92,38,23,79,12.346,2.442,12.349,2.44,0.445,A,TREK,12349.0,2440.0,219.65882636488797,121,896.3955600068532,314,2,1
34,d2c2_fullz_trek1.tif:0044-0317,0.02,49.584,15.291,54,18,90,4.763,0.662,4.764,0.662,0.532,A,TREK,4764.0,662.0,257.07780923292466,756,169.04733065032408,272,5,6
35,d2c2_fullz_trek1.tif:0391-0142,0.011,49.83,20.14,36,24,93,2.144,5.882,2.144,5.882,0.396,A,TREK,2144.0,5882.0,126.14277624977183,549,191.637678967368,12,9,12
36,d2c2_fullz_trek1.tif:0110-0288,0.012,50.075,23.858,28,14,104,4.33,1.657,4.329,1.657,0.426,A,TREK,4329.0,1657.0,419.4114924510295,417,430.6332546378647,616,1,5
37,d2c2_fullz_trek1.tif:0251-0527,0.012,50.283,23.002,37,15,102,7.912,3.767,7.916,3.769,0.418,A,TREK,7916.0,3769.0,213.67732682715777,558,193.59752064528024,182,7,6
38,d2c2_fullz_trek1.tif:0206-0603,0.011,50.292,23.507,34,18,99,9.061,3.1,9.06,3.104,0.394,A,TREK,9060.0,3104.0,359.76242160625947,210,197.28405916343064,356,2,6
39,d2c2_fullz_trek1.tif:0064-0415,0.012,50.846,20.12,40,16,93,6.227,0.969,6.227,0.972,0.408,A,TREK,6227.0,972.0,71.61005515987263,607,194.65867563507155,755,5,5
40,d2c2_fullz_trek1.tif:0602-0328,0.016,51.203,19.278,27,19,91,4.924,9.037,4.925,9.04,0.457,A,TREK,4925.0,9040.0,62.03224967708329,778,137.88400922514546,148,5,8
41,d2c2_fullz_trek1.tif:0421-0374,0.014,52.0,20.81,62,20,97,5.62,6.317,5.618,6.319,0.459,A,TREK,5618.0,6319.0,40.8166632639171,809,144.61673485458036,723,8,6
42,d2c2_fullz_trek1.tif:0255-0438,0.021,52.38,17.18,35,22,97,6.576,3.827,6.577,3.834,0.532,A,TREK,6577.0,3834.0,30.675723300355934,413,149.2816130673835,6,7,6
43,d2c2_fullz_trek1.tif:0067-0367,0.012,52.462,19.017,42,20,88,5.509,1.004,5.51,1.006,0.417,A,TREK,5510.0,1006.0,282.79321066814884,369,255.66579747787932,414,4,4
44,d2c2_fullz_trek1.tif:0290-0529,0.01,52.911,30.265,19,10,114,7.939,4.352,7.939,4.351,0.379,A,TREK,7939.0,4351.0,53.2634959423431,497,352.6655639554279,424,7,4
45,d2c2_fullz_trek1.tif:0274-0856,0.014,52.922,19.095,33,25,95,12.847,4.126,12.846,4.125,0.455,A,TREK,12846.0,4125.0,136.40014662748717,803,199.83242980057065,598,6,6
46,d2c2_fullz_trek1.tif:0892-0662,0.013,52.948,20.583,40,22,101,9.94,13.4,9.941,13.399,0.437,A,TREK,9941.0,13399.0,802.3945413573051,159,270.7120241141867,361,0,3
47,d2c2_fullz_trek1.tif:0398-0127,0.011,53.875,21.03,35,24,100,1.91,5.987,1.912,5.988,0.401,A,TREK,1912.0,5988.0,211.45448682872635,585,255.068618218706,34,12,10
48,d2c2_fullz_trek1.tif:0561-1197,0.011,54.204,25.046,39,16,109,17.969,8.423,17.971,8.424,0.395,A,TREK,17971.0,8424.0,519.9576905864553,63,378.11241714601226,633,1,4
49,d2c2_fullz_trek1.tif:0112-0609,0.02,54.568,18.967,60,23,97,9.143,1.672,9.144,1.673,0.535,A,TREK,9144.0,1673.0,41.23105625617661,765,396.4101411417221,618,6,7
50,d2c2_fullz_trek1.tif:0628-0312,0.014,54.73,20.642,54,21,91,4.689,9.434,4.689,9.435,0.46,A,TREK,4689.0,9435.0,428.43902716722715,487,323.6680398185771,148,3,5
51,d2c2_fullz_trek1.tif:0319-0073,0.016,54.761,18.737,32,27,104,1.089,4.79,1.09,4.783,0.48,A,TREK,1090.0,4783.0,84.29116205154607,356,123.90722335683259,110,7,7
52,d2c2_fullz_trek1.tif:0044-0481,0.015,55.224,22.452,39,13,102,7.22,0.669,7.221,0.673,0.469,A,TREK,7221.0,673.0,649.1995070854567,308,272.40594707164524,567,0,3
53,d2c2_fullz_trek1.tif:0530-0909,0.013,55.246,22.203,30,21,100,13.64,7.955,13.638,7.955,0.439,A,TREK,13638.0,7955.0,52.20153254455275,156,246.10770000144245,285,6,2
54,d2c2_fullz_trek1.tif:0669-0316,0.013,55.375,28.179,33,21,124,4.743,10.056,4.742,10.055,0.424,A,TREK,4742.0,10055.0,392.90838626835136,813,513.0155943048906,138,3,2
55,d2c2_fullz_trek1.tif:0386-0225,0.014,55.581,20.301,43,19,101,3.371,5.798,3.371,5.799,0.449,A,TREK,3371.0,5799.0,233.25736858671797,563,422.5115383039853,14,7,3
56,d2c2_fullz_trek1.tif:0301-0460,0.016,55.75,18.734,30,20,89,6.903,4.521,6.899,4.525,0.485,A,TREK,6899.0,4525.0,182.7840255602223,804,131.48764200486676,513,4,5
57,d2c2_fullz_trek1.tif:0685-0371,0.011,55.833,24.578,32,21,108,5.582,10.28,5.582,10.284,0.401,A,TREK,5582.0,10284.0,12.083045973594572,519,194.4350791395421,391,8,9
58,d2c2_fullz_trek1.tif:0478-0167,0.011,56.021,26.483,25,24,116,2.516,7.183,2.516,7.184,0.392,A,TREK,2516.0,7184.0,330.4088376542008,593,264.39364591457183,92,5,8
59,d2c2_fullz_trek1.tif:0308-0340,0.011,56.396,24.499,33,18,110,5.102,4.625,5.103,4.626,0.405,A,TREK,5103.0,4626.0,264.0075756488817,743,164.2954655491137,663,5,6
60,d2c2_fullz_trek1.tif:0584-0269,0.011,56.612,32.901,86,13,134,4.035,8.77,4.038,8.77,0.398,A,TREK,4038.0000000000005,8770.0,217.49712641779925,7,279.901768483159,485,5,4
61,d2c2_fullz_trek1.tif:0548-0688,0.011,57.106,21.952,26,23,102,10.337,8.226,10.337,8.223,0.393,A,TREK,10337.0,8223.0,225.96681172242972,168,173.55690709389816,379,4,9
62,d2c2_fullz_trek1.tif:0305-0238,0.014,57.194,25.285,21,20,117,3.579,4.58,3.58,4.582,0.448,A,TREK,3580.0,4582.0,48.75448697299562,791,333.7079561532808,822,7,7
63,d2c2_fullz_trek1.tif:0329-0096,0.012,57.491,24.575,31,27,115,1.447,4.943,1.448,4.946,0.417,A,TREK,1448.0,4946.0,322.0077638815561,402,380.2959373961284,142,9,7
64,d2c2_fullz_trek1.tif:0458-1186,0.011,57.549,26.954,28,21,117,17.81,6.882,17.812,6.882,0.432,A,TREK,17812.0,6882.0,321.2864765283469,787,221.38202275704322,91,1,6
65,d2c2_fullz_trek1.tif:0329-0520,0.013,57.81,23.062,29,24,112,7.812,4.95,7.811,4.95,0.437,A,TREK,7811.0,4950.0,161.5239920259526,628,517.4475818863201,659,3,2
66,d2c2_fullz_trek1.tif:0802-0614,0.013,57.828,30.157,27,18,130,9.214,12.048,9.215,12.051,0.431,A,TREK,9215.0,12051.0,239.774894432257,83,267.4060582709375,167,4,5
67,d2c2_fullz_trek1.tif:0419-0064,0.016,58.141,22.639,44,18,105,0.959,6.294,0.963,6.295,0.467,A,TREK,963.0,6295.0,244.2642012248213,437,138.3979768638256,720,7,6
68,d2c2_fullz_trek1.tif:0363-0402,0.013,58.31,22.989,45,16,109,6.033,5.45,6.034,5.455,0.444,A,TREK,6034.0,5455.0,105.23307464861035,372,282.4606167238187,483,4,6
69,d2c2_fullz_trek1.tif:0482-0861,0.032,58.507,21.875,30,17,119,12.918,7.235,12.924,7.232,0.671,A,TREK,12924.0,7232.0,131.52186130069785,785,155.66630977832037,715,3,7
70,d2c2_fullz_trek1.tif:0567-1143,0.011,58.596,23.901,85,24,108,17.158,8.525,17.158,8.524,0.385,A,TREK,17158.0,8524.0,247.38633753705963,685,216.31689716709604,221,3,5
71,d2c2_fullz_trek1.tif:0699-1002,0.034,58.836,12.696,54,25,88,15.042,10.495,15.046,10.493,0.668,A,TREK,15046.0,10493.0,44.181444068749045,409,236.90715480964266,362,9,6
72,d2c2_fullz_trek1.tif:0661-1013,0.014,59.0,22.222,34,19,107,15.202,9.912,15.205,9.911,0.447,A,TREK,15205.0,9911.0,320.0281237641467,545,186.80738743422327,377,6,8
73,d2c2_fullz_trek1.tif:0990-0448,0.014,59.032,24.552,28,24,112,6.727,14.857,6.725,14.857,0.449,A,TREK,6725.0,14857.0,412.0740224765449,411,487.5828134789002,430,1,2
74,d2c2_fullz_trek1.tif:0488-0602,0.017,59.173,24.342,27,12,113,9.032,7.335,9.032,7.336,0.498,A,TREK,9032.0,7336.0,90.60353193998566,78,155.7080601638849,574,9,8
75,d2c2_fullz_trek1.tif:0188-0193,0.01,59.205,26.395,32,18,115,2.903,2.824,2.905,2.823,0.378,A,TREK,2905.0,2823.0,414.5419158541148,194,424.3642303493545,732,1,2
76,d2c2_fullz_trek1.tif:0870-0567,0.016,59.3,18.711,51,23,94,8.504,13.062,8.505,13.064,0.479,A,TREK,8505.0,13064.0,503.2385120397683,823,268.86799735186037,496,3,3
77,d2c2_fullz_trek1.tif:0491-0957,0.011,59.542,30.042,26,23,126,14.364,7.369,14.366,7.369,0.402,A,TREK,14366.0,7369.0,373.0643376148409,20,277.04151313476467,650,2,5
78,d2c2_fullz_trek1.tif:0350-0552,0.012,59.63,29.011,22,22,120,8.289,5.257,8.289,5.256,0.422,A,TREK,8289.0,5256.0,155.46382215808282,311,277.3625785862253,248,3,6
79,d2c2_fullz_trek1.tif:0725-0417,0.013,59.914,27.043,32,25,127,6.255,10.882,6.252,10.882,0.444,A,TREK,6252.0,10882.0,64.4980619863884,378,167.45148551147582,392,9,12
80,d2c2_fullz_trek1.tif:0278-0696,0.013,60.14,22.332,35,27,106,10.448,4.186,10.449,4.186,0.439,A,TREK,10449.0,4186.0,288.2308102892541,740,229.5059912072012,363,4,3
81,d2c2_fullz_trek1.tif:0577-0455,0.02,60.629,23.374,31,18,131,6.827,8.661,6.836,8.665,0.524,A,TREK,6836.0,8665.0,89.44271909999159,494,139.5564401953561,730,8,8
82,d2c2_fullz_trek1.tif:0772-0384,0.013,60.643,27.523,47,26,124,5.771,11.593,5.772,11.592,0.438,A,TREK,5772.0,11592.0,56.568542494923804,509,201.13676938839401,577,10,6
83,d2c2_fullz_trek1.tif:0037-0626,0.011,60.686,27.177,38,16,118,9.396,0.561,9.396,0.564,0.411,A,TREK,9396.0,564.0,232.13142829009604,623,356.3958473383213,398,2,3
84,d2c2_fullz_trek1.tif:0532-0353,0.012,60.925,21.821,44,28,108,5.305,7.986,5.306,7.988,0.399,A,TREK,5306.0,7988.0,64.03124237432849,243,151.71684151734772,364,10,12
85,d2c2_fullz_trek1.tif:0352-0462,0.014,61.183,27.217,52,15,126,6.928,5.29,6.927,5.293,0.436,A,TREK,6927.0,5293.0,121.0495766204905,829,169.66437457521835,374,6,9
86,d2c2_fullz_trek1.tif:0453-0056,0.01,61.273,21.664,37,21,101,0.839,6.799,0.833,6.799,0.386,A,TREK,833.0,6799.0,178.21335527956361,135,517.3490117899134,720,3,4
87,d2c2_fullz_trek1.tif:0902-0463,0.013,61.356,25.209,42,26,117,6.941,13.538,6.94,13.538,0.445,A,TREK,6940.0,13538.0,467.24832797988694,490,345.77449298639715,542,3,3
88,d2c2_fullz_trek1.tif:0460-0262,0.014,61.387,21.592,79,28,107,3.936,6.909,3.937,6.908,0.465,A,TREK,3937.0,6908.0,81.39410298049853,190,327.00152904841286,241,7,7
89,d2c2_fullz_trek1.tif:0737-0342,0.019,61.812,26.902,51,12,117,5.135,11.067,5.133,11.069,0.518,A,TREK,5133.0,11069.0,80.95677859203639,808,152.55163060419906,711,10,6
90,d2c2_fullz_trek1.tif:0729-0253,0.014,62.258,24.151,36,23,113,3.794,10.951,3.795,10.951,0.442,A,TREK,3795.0,10951.0,370.69259501640977,534,350.5253200554847,411,5,4
91,d2c2_fullz_trek1.tif:0728-0200,0.011,62.809,25.099,37,26,118,3.009,10.931,3.009,10.932,0.412,A,TREK,3009.0,10932.0,3.0,483,259.26048676958084,127,5,5
92,d2c2_fullz_trek1.tif:0473-1186,0.013,62.895,29.656,38,20,128,17.799,7.102,17.799,7.103,0.428,A,TREK,17799.0,7103.0,190.93716243832682,787,221.38202275704322,63,2,6
93,d2c2_fullz_trek1.tif:0485-0184,0.016,63.0,25.764,37,23,133,2.766,7.275,2.768,7.264,0.475,A,TREK,2768.0,7264.0,131.60547101089682,679,128.73616430514,719,4,7
94,d2c2_fullz_trek1.tif:0523-0790,0.013,63.089,23.744,27,25,112,11.864,7.848,11.864,7.849,0.433,A,TREK,11864.0,7849.0,104.4030650891055,793,148.03377992877165,733,8,7
95,d2c2_fullz_trek1.tif:0123-0322,0.012,63.109,26.934,68,20,119,4.828,1.847,4.828,1.843,0.417,A,TREK,4828.0,1843.0,393.8553033792994,522,147.7057886475679,653,4,5
96,d2c2_fullz_trek1.tif:0728-0323,0.013,63.724,23.55,70,24,113,4.86,10.934,4.859,10.936,0.442,A,TREK,4859.0,10936.0,63.00793600809346,720,304.5734722525913,88,7,6
97,d2c2_fullz_trek1.tif:0458-0986,0.011,63.936,29.363,37,25,130,14.806,6.882,14.806,6.881,0.421,A,TREK,14806.0,6881.0,407.1817775883395,814,174.77127910500627,329,1,6
98,d2c2_fullz_trek1.tif:0621-1137,0.012,64.0,33.764,33,14,138,17.064,9.32,17.066,9.32,0.416,A,TREK,17066.0,9320.0,604.5494189890517,666,362.4362012823774,206,0,6
